LONG,LAT,WL_MBGL,geometry,potential
72.97582943481434,29.4149322194168,76.96994200144728,POINT (72.97582943481434 29.4149322194168),0
71.9305430950156,31.0168731295707,74.34583084203098,POINT (71.9305430950156 31.0168731295707),0
72.66609894184114,30.872603985901787,85.83540340039528,POINT (72.66609894184114 30.872603985901787),0
73.49791481241411,30.768699527218196,75.97560649135673,POINT (73.49791481241411 30.768699527218196),0
73.8273656442825,29.49908377655918,47.02621395400663,POINT (73.8273656442825 29.49908377655918),0
71.72192169372927,31.333621725031662,65.11649804742277,POINT (71.72192169372927 31.333621725031662),0
73.43570625469003,31.379195011110323,60.018265499694294,POINT (73.43570625469003 31.379195011110323),0
73.74532290221438,31.690448342578563,56.23209645461054,POINT (73.74532290221438 31.690448342578563),0
72.41202327635905,30.162857336514353,49.45669891749998,POINT (72.41202327635905 30.162857336514353),0
71.87186729786531,32.28225213539425,66.2742422319252,POINT (71.87186729786531 32.28225213539425),0
72.45976627765242,31.57847154945205,73.17958391517399,POINT (72.45976627765242 31.57847154945205),0
73.8396054071488,31.751025822886508,68.76217384747243,POINT (73.8396054071488 31.751025822886508),0
72.44239324580813,32.4544255998015,83.06561416021862,POINT (72.44239324580813 32.4544255998015),0
73.87718187136959,29.494805317590618,91.03202075144696,POINT (73.87718187136959 29.494805317590618),0
73.09313641444206,29.506543193612234,75.29547999815324,POINT (73.09313641444206 29.506543193612234),0
73.2154965273032,29.132841086462836,67.2590777105048,POINT (73.2154965273032 29.132841086462836),0
73.56319717994602,30.097808453300537,67.51288490791306,POINT (73.56319717994602 30.097808453300537),0
72.60701606116146,30.1202006701666,95.10651373093324,POINT (72.60701606116146 30.1202006701666),0
73.45310991243706,29.467906951926842,99.82207947025438,POINT (73.45310991243706 29.467906951926842),0
73.69748326067213,30.058772255522296,90.2137947796563,POINT (73.69748326067213 30.058772255522296),0
71.76862315155097,32.49694793665973,79.94108416639222,POINT (71.76862315155097 32.49694793665973),0
73.12571203883475,29.399221482361607,93.82200393379752,POINT (73.12571203883475 29.399221482361607),0
71.57538275999836,29.911906932668074,48.5813125099981,POINT (71.57538275999836 29.911906932668074),0
73.44181277996778,29.766598030991492,94.63829362785312,POINT (73.44181277996778 29.766598030991492),0
73.14104752216141,29.21418229634747,40.32579004772203,POINT (73.14104752216141 29.21418229634747),0
71.63193816086795,31.15655952311887,88.0889086515649,POINT (71.63193816086795 31.15655952311887),0
72.09842784028596,31.98661968640905,43.433916409195625,POINT (72.09842784028596 31.98661968640905),0
73.50220577868961,32.25384740100032,86.32650394626283,POINT (73.50220577868961 32.25384740100032),0
73.24550947681068,31.947658363418068,42.40907797282399,POINT (73.24550947681068 31.947658363418068),0
72.00664814835476,29.51677731512087,70.27185941157919,POINT (72.00664814835476 29.51677731512087),0
73.36298956830879,31.2386733793454,91.06786598571611,POINT (73.36298956830879 31.2386733793454),0
71.89041162913296,31.59529676451616,51.58248945213425,POINT (71.89041162913296 31.59529676451616),0
72.17881384328923,31.511036103501695,98.8122870939209,POINT (72.17881384328923 31.511036103501695),0
73.02941284051876,29.276697023836828,76.97853819565196,POINT (73.02941284051876 29.276697023836828),0
71.6087069767441,32.105041144620614,82.57469710603723,POINT (71.6087069767441 32.105041144620614),0
71.93512710467057,29.403586080955275,51.011993732819136,POINT (71.93512710467057 29.403586080955275),0
73.94914784016726,30.65417908620524,87.04485690048448,POINT (73.94914784016726 30.65417908620524),0
73.091475221901,31.042313669523992,48.70781527990298,POINT (73.091475221901 31.042313669523992),0
73.864277036081,30.118207168505926,74.68103294845253,POINT (73.864277036081 30.118207168505926),0
73.24964075769431,31.304200749546784,96.4356645817311,POINT (73.24964075769431 31.304200749546784),0
71.87350371884047,30.82392532063947,64.24206344444596,POINT (71.87350371884047 30.82392532063947),0
72.68652514878862,29.497324468560734,48.04567659236592,POINT (72.68652514878862 29.497324468560734),0
72.19707656227001,30.12966846468105,65.674192820881,POINT (72.19707656227001 30.12966846468105),0
73.02802491740343,31.2544141241906,64.70865379513421,POINT (73.02802491740343 31.2544141241906),0
72.52332264113403,29.832817410362615,75.2983749045405,POINT (72.52332264113403 29.832817410362615),0
72.29433411464782,29.213831581034963,65.10400264941163,POINT (72.29433411464782 29.213831581034963),0
72.68643515702506,29.859968646994975,74.34747598732693,POINT (72.68643515702506 29.859968646994975),0
72.91516666347808,31.48409563562337,78.87690893207261,POINT (72.91516666347808 31.48409563562337),0
73.13147290907649,30.168905664983345,87.24593331915723,POINT (73.13147290907649 30.168905664983345),0
72.87366438146479,30.561647769187765,77.56074885646342,POINT (72.87366438146479 30.561647769187765),0
72.40320070678783,30.8388793587889,84.20234130893321,POINT (72.40320070678783 30.8388793587889),0
73.71546160526238,32.23087609129904,70.21797551098595,POINT (73.71546160526238 32.23087609129904),0
72.80160668639246,31.817738217334995,58.86704150465208,POINT (72.80160668639246 31.817738217334995),0
73.59310637641329,30.775478287142548,46.951403460116104,POINT (73.59310637641329 30.775478287142548),0
71.68285963109406,31.961339055754635,43.334075014412676,POINT (71.68285963109406 31.961339055754635),0
72.20340614458961,30.22998272107382,50.37966671149563,POINT (72.20340614458961 30.22998272107382),0
72.28647785102577,31.62281322922249,40.88097061360425,POINT (72.28647785102577 31.62281322922249),0
73.56762486760363,32.010957867168024,62.33569439149289,POINT (73.56762486760363 32.010957867168024),0
71.88641779605534,31.139225034725577,47.18035335189366,POINT (71.88641779605534 31.139225034725577),0
72.41383872525131,32.3582809206095,99.72786835501823,POINT (72.41383872525131 32.3582809206095),0
73.43017380882104,30.150998883470884,81.25990294996555,POINT (73.43017380882104 30.150998883470884),0
73.26369428824809,30.4130911229824,78.45331807516956,POINT (73.26369428824809 30.4130911229824),0
71.52977620185929,29.8035984639409,71.50529817803567,POINT (71.52977620185929 29.8035984639409),0
71.91172325542871,29.656493103277892,90.17825743301427,POINT (71.91172325542871 29.656493103277892),0
73.97187597469828,30.986255377091783,90.3441838529028,POINT (73.97187597469828 30.986255377091783),0
73.97484287415837,29.57361454371981,66.89473679526107,POINT (73.97484287415837 29.57361454371981),0
72.48286149874143,29.36379601287821,85.31981036768467,POINT (72.48286149874143 29.36379601287821),0
72.58571245219719,30.690882451348497,49.04037842879441,POINT (72.58571245219719 30.690882451348497),0
71.95459292396825,32.183306958292754,42.678945338456735,POINT (71.95459292396825 32.183306958292754),0
72.08419930321949,30.08655946297526,69.41185254409518,POINT (72.08419930321949 30.08655946297526),0
72.96676715184493,30.77257485667251,45.04692007341292,POINT (72.96676715184493 30.77257485667251),0
72.11119396532305,31.96677716249398,78.25532202870755,POINT (72.11119396532305 31.96677716249398),0
73.12327602913514,31.375689917818306,85.77418114237175,POINT (73.12327602913514 31.375689917818306),0
71.64803877037673,30.34070464507377,72.37164611570071,POINT (71.64803877037673 30.34070464507377),0
72.34778738231013,31.969812926923346,68.95435051523764,POINT (72.34778738231013 31.969812926923346),0
73.4214944632906,31.995506098599595,70.28748897420988,POINT (73.4214944632906 31.995506098599595),0
73.77324240070288,31.092464225684623,91.01645793002331,POINT (73.77324240070288 31.092464225684623),0
72.35311462579644,30.791416893329686,71.88466246027465,POINT (72.35311462579644 30.791416893329686),0
71.76502937087659,30.449605350596222,95.04026035310056,POINT (71.76502937087659 30.449605350596222),0
73.0775572719504,29.696037690185868,60.3313381365763,POINT (73.0775572719504 29.696037690185868),0
71.9812411121181,29.175524538614514,95.6476275102416,POINT (71.9812411121181 29.175524538614514),0
72.62172549132914,30.139317815389703,75.9086314934642,POINT (72.62172549132914 30.139317815389703),0
71.52125688290737,30.038705163612835,82.18200794193356,POINT (71.52125688290737 30.038705163612835),0
73.08488935358088,32.437974655767256,77.22146257948265,POINT (73.08488935358088 32.437974655767256),0
72.69485466057482,31.686699751150602,94.19967231784318,POINT (72.69485466057482 31.686699751150602),0
73.301857083009,32.37458338220219,86.92031024429063,POINT (73.301857083009 32.37458338220219),0
73.66653638990176,29.47989218907214,83.94481017962727,POINT (73.66653638990176 29.47989218907214),0
72.6014613940203,30.97648617280028,79.2461445689414,POINT (72.6014613940203 30.97648617280028),0
73.9236585312971,32.44742513740855,57.293694729274314,POINT (73.9236585312971 32.44742513740855),0
73.33444872960503,31.647668879175125,60.78957167878293,POINT (73.33444872960503 31.647668879175125),0
71.8121789580611,29.23049228231005,86.6405876517507,POINT (71.8121789580611 29.23049228231005),0
72.725290555575,32.450704991825155,67.89840737161919,POINT (72.725290555575 32.450704991825155),0
73.9438807797683,30.49400374907977,87.62092903359836,POINT (73.9438807797683 30.49400374907977),0
71.71470890369034,30.984524516030653,88.12358721914345,POINT (71.71470890369034 30.984524516030653),0
73.81105536138084,31.895168014223888,42.218243632070454,POINT (73.81105536138084 31.895168014223888),0
72.43326504390161,29.25691796196515,46.55693746687348,POINT (72.43326504390161 29.25691796196515),0
73.18856284915404,31.52246851704621,86.42324096509758,POINT (73.18856284915404 31.52246851704621),0
73.66317954394692,31.61169581918327,88.05229552639793,POINT (73.66317954394692 31.61169581918327),0
71.6252134197189,29.89045378136943,77.31386640251475,POINT (71.6252134197189 29.89045378136943),0
73.64488076034355,29.106241375931795,70.87776052698099,POINT (73.64488076034355 29.106241375931795),0
73.19350934881354,29.191834209368356,64.08133345320327,POINT (73.19350934881354 29.191834209368356),0
73.7385046639337,31.380495226670508,54.259501801635835,POINT (73.7385046639337 31.380495226670508),0
73.63154169956125,30.277373925545376,91.20068026864357,POINT (73.63154169956125 30.277373925545376),0
72.24916335319278,31.103360767285743,63.81640406487004,POINT (72.24916335319278 31.103360767285743),0
72.18896332668464,32.11326338520012,51.25562091636948,POINT (72.18896332668464 32.11326338520012),0
71.71468973172446,30.25656312619601,83.05834885849406,POINT (71.71468973172446 30.25656312619601),0
73.5183492885168,32.495716022894605,57.78172342066989,POINT (73.5183492885168 32.495716022894605),0
72.52122311002368,29.5573374189308,74.49231577738202,POINT (72.52122311002368 29.5573374189308),0
73.99295977300824,31.480273451602336,75.7127704248023,POINT (73.99295977300824 31.480273451602336),0
72.4823532559328,32.211245003689484,69.81499576782096,POINT (72.4823532559328 32.211245003689484),0
71.8383798156294,30.336511718892165,44.030000130866014,POINT (71.8383798156294 30.336511718892165),0
72.0071396780712,29.1511346413068,67.1967949900098,POINT (72.0071396780712 29.1511346413068),0
73.08681250131968,30.261218333495936,65.22290629031663,POINT (73.08681250131968 30.261218333495936),0
73.89718634502006,31.654417477761044,72.45139821669707,POINT (73.89718634502006 31.654417477761044),0
72.21321402427911,32.148851786697016,54.10582701283957,POINT (72.21321402427911 32.148851786697016),0
72.31505545536963,32.18999285884927,71.77252331710434,POINT (72.31505545536963 32.18999285884927),0
73.35582560174727,31.104808077783694,79.20635254056971,POINT (73.35582560174727 31.104808077783694),0
72.25026069562101,29.913761495291457,59.34954083011992,POINT (72.25026069562101 29.913761495291457),0
71.89098214395221,32.07152510271289,56.994815995006846,POINT (71.89098214395221 32.07152510271289),0
72.9044775284583,31.790820012749457,87.02944656254282,POINT (72.9044775284583 31.790820012749457),0
72.59721210142614,30.714508790703007,99.6821049361015,POINT (72.59721210142614 30.714508790703007),0
73.18679530253964,31.868083916433175,94.15323815315392,POINT (73.18679530253964 31.868083916433175),0
73.46882423122842,29.72219490488121,73.73024402425433,POINT (73.46882423122842 29.72219490488121),0
71.75732781665711,31.31677682166933,97.32096569126867,POINT (71.75732781665711 31.31677682166933),0
72.78277923249307,30.566946525435505,42.15056508508979,POINT (72.78277923249307 30.566946525435505),0
73.89859720773373,29.442046450468126,42.46474559829082,POINT (73.89859720773373 29.442046450468126),0
72.11718226231632,29.314299802271158,67.30707054470574,POINT (72.11718226231632 29.314299802271158),0
72.79115515193774,30.156482213233346,43.05762895449316,POINT (72.79115515193774 30.156482213233346),0
71.78155451915006,30.401713875005466,43.631707049592166,POINT (71.78155451915006 30.401713875005466),0
73.24568155512235,29.796653728112236,58.12429412701831,POINT (73.24568155512235 29.796653728112236),0
72.48673793983653,30.511163900096033,40.099642460488035,POINT (72.48673793983653 30.511163900096033),0
71.78272764601275,32.032150674249024,40.07398375071449,POINT (71.78272764601275 32.032150674249024),0
72.77138572010894,30.759661290383725,59.98564966063827,POINT (72.77138572010894 30.759661290383725),0
72.57959224228554,31.75197915594188,90.47222237289739,POINT (72.57959224228554 31.75197915594188),0
72.15282996436446,30.190302162303087,54.54897118169996,POINT (72.15282996436446 30.190302162303087),0
72.70073904777546,31.420196067094658,53.695172527805234,POINT (72.70073904777546 31.420196067094658),0
72.32851641216895,32.262674199823174,42.914157390817486,POINT (72.32851641216895 32.262674199823174),0
72.65308093467796,31.516672519607575,49.02724069344845,POINT (72.65308093467796 31.516672519607575),0
71.62124555393368,29.562055932452918,95.12939161184097,POINT (71.62124555393368 29.562055932452918),0
71.52611241542553,29.732908444329382,41.87701077409867,POINT (71.52611241542553 29.732908444329382),0
71.77913115103526,31.205050933044525,54.49833452434515,POINT (71.77913115103526 31.205050933044525),0
72.92375327787497,31.102935079388,90.96611998538674,POINT (72.92375327787497 31.102935079388),0
71.51483451670804,32.00012182384406,77.14714518561844,POINT (71.51483451670804 32.00012182384406),0
71.90920774131797,31.725920849892,91.32949250743513,POINT (71.90920774131797 31.725920849892),0
72.13764165545038,32.22315953756533,67.26744581791947,POINT (72.13764165545038 32.22315953756533),0
73.00914743801597,32.447668725055905,61.69216471835196,POINT (73.00914743801597 32.447668725055905),0
73.532645727167,30.176354432589,87.95281133448947,POINT (73.532645727167 30.176354432589),0
73.00243186148116,29.82847820059292,64.84156562735419,POINT (73.00243186148116 29.82847820059292),0
72.29581854337145,29.35717932285027,41.79008620598185,POINT (72.29581854337145 29.35717932285027),0
72.36781072389633,29.155789313324593,49.9292654549065,POINT (72.36781072389633 29.155789313324593),0
73.31305756884376,31.50485383156892,84.31482318744295,POINT (73.31305756884376 31.50485383156892),0
72.29461431514042,32.12506533125993,75.62983288170685,POINT (72.29461431514042 32.12506533125993),0
71.81756174899958,29.580851288768063,81.58572561578208,POINT (71.81756174899958 29.580851288768063),0
71.93466806535943,30.820311548963346,99.50646855572265,POINT (71.93466806535943 30.820311548963346),0
71.51300298141442,29.14742220264896,99.58507491583039,POINT (71.51300298141442 29.14742220264896),0
72.96225852999888,29.523548797540165,93.83813198524561,POINT (72.96225852999888 29.523548797540165),0
73.70042922911871,30.91886082833799,77.3075217916454,POINT (73.70042922911871 30.91886082833799),0
72.18487522998619,29.263126696901804,75.67405653345186,POINT (72.18487522998619 29.263126696901804),0
72.2387089622341,31.353250510169808,90.17471061055608,POINT (72.2387089622341 31.353250510169808),0
71.54832871761025,31.121747829281112,53.87683238121113,POINT (71.54832871761025 31.121747829281112),0
73.68422569076789,29.95566766931993,76.64620799412509,POINT (73.68422569076789 29.95566766931993),0
72.88463793686367,30.441471215351985,80.65724581598764,POINT (72.88463793686367 30.441471215351985),0
73.31452100824971,31.023647638023323,85.50533423108524,POINT (73.31452100824971 31.023647638023323),0
73.95760902167837,30.520241497592636,70.87498311313186,POINT (73.95760902167837 30.520241497592636),0
71.53412481534127,31.80464095131771,71.21380402275963,POINT (71.53412481534127 31.80464095131771),0
72.52127173017998,29.41160072936806,93.37938530052384,POINT (72.52127173017998 29.41160072936806),0
72.48893807114122,31.417888926455053,48.96244938208905,POINT (72.48893807114122 31.417888926455053),0
73.90302787533442,29.699225810226803,51.97251957396942,POINT (73.90302787533442 29.699225810226803),0
73.64702121995205,32.20198583305426,52.72884445139809,POINT (73.64702121995205 32.20198583305426),0
72.67562301688437,31.591457479145145,92.7019440286481,POINT (72.67562301688437 31.591457479145145),0
72.44911552681312,30.853471132618388,84.50298463118409,POINT (72.44911552681312 30.853471132618388),0
73.32791539772538,31.760089379271925,74.19602911849158,POINT (73.32791539772538 31.760089379271925),0
71.76411928162472,32.17263534593233,91.93435235926168,POINT (71.76411928162472 32.17263534593233),0
73.49505119980256,29.431341170888643,52.26384202488575,POINT (73.49505119980256 29.431341170888643),0
73.3590265113087,29.169786896439316,98.75347802243678,POINT (73.3590265113087 29.169786896439316),0
72.44435312216778,31.543108358605387,93.2542653092826,POINT (72.44435312216778 31.543108358605387),0
72.48799620082261,30.17885456688512,76.5244677338948,POINT (72.48799620082261 30.17885456688512),0
72.95314947687513,30.485699097720698,76.1064853520625,POINT (72.95314947687513 30.485699097720698),0
73.83771189843796,30.68513239886573,51.80453084503788,POINT (73.83771189843796 30.68513239886573),0
72.44450613327598,30.434450114358203,47.866521581573195,POINT (72.44450613327598 30.434450114358203),0
71.90952726538417,31.424640564406385,60.36866525253416,POINT (71.90952726538417 31.424640564406385),0
73.88642638607209,29.92134566460203,45.93547030628934,POINT (73.88642638607209 29.92134566460203),0
73.38374738924864,32.09444000459321,56.68680141228927,POINT (73.38374738924864 32.09444000459321),0
72.00741190170712,29.724195330389023,71.32073808199074,POINT (72.00741190170712 29.724195330389023),0
72.67216793655194,29.975356358048092,42.710387019365584,POINT (72.67216793655194 29.975356358048092),0
72.7048023854544,32.36135990632455,79.15115204515979,POINT (72.7048023854544 32.36135990632455),0
72.73978436534503,29.468260349574365,55.146177432975236,POINT (72.73978436534503 29.468260349574365),0
72.23875577813806,31.698191791193324,92.60264783587715,POINT (72.23875577813806 31.698191791193324),0
73.75349806650182,32.44739284238764,98.94200098627195,POINT (73.75349806650182 32.44739284238764),0
73.88168583538888,29.335748859188385,48.26761215566831,POINT (73.88168583538888 29.335748859188385),0
72.26294845008418,30.975785437931155,45.818673322328756,POINT (72.26294845008418 30.975785437931155),0
73.61410920667414,31.193483490092454,72.5418641381323,POINT (73.61410920667414 31.193483490092454),0
71.91561706312476,29.954273237777713,49.618721498935486,POINT (71.91561706312476 29.954273237777713),0
73.6294251618558,31.0825911977347,84.107765651178,POINT (73.6294251618558 31.0825911977347),0
72.24189802582342,30.356537365097648,64.29129786559203,POINT (72.24189802582342 30.356537365097648),0
73.39999736947311,31.72392857028137,52.4088116508419,POINT (73.39999736947311 31.72392857028137),0
73.85308098641829,29.502226110879274,93.76732494541781,POINT (73.85308098641829 29.502226110879274),0
71.75358753154192,29.992742670195934,90.78871216407742,POINT (71.75358753154192 29.992742670195934),0
71.95101221257583,30.50079443462882,66.99155799664757,POINT (71.95101221257583 30.50079443462882),0
72.11516639666593,31.51219691587451,91.08007896413223,POINT (72.11516639666593 31.51219691587451),0
73.6859395490795,30.247683127030513,71.85102365726887,POINT (73.6859395490795 30.247683127030513),0
72.12302238404867,29.925435753434602,49.67524377111545,POINT (72.12302238404867 29.925435753434602),0
73.84928745097555,32.118142715599284,86.64152279966154,POINT (73.84928745097555 32.118142715599284),0
72.79508315713417,30.763431444771523,71.78473997094989,POINT (72.79508315713417 30.763431444771523),0
72.8422737618884,30.5723690120429,47.90528997352405,POINT (72.8422737618884 30.5723690120429),0
71.81665697675986,32.33721450628952,68.92184557518104,POINT (71.81665697675986 32.33721450628952),0
73.88220099016334,29.648549933801537,73.26499312239602,POINT (73.88220099016334 29.648549933801537),0
72.02146226436544,29.954031640746198,41.803274725670725,POINT (72.02146226436544 29.954031640746198),0
71.79990746360757,32.21652790644869,59.2919794889399,POINT (71.79990746360757 32.21652790644869),0
73.02089051293882,30.67617967736463,64.02707471471669,POINT (73.02089051293882 30.67617967736463),0
72.83058768399978,29.72921628608816,99.31623391117459,POINT (72.83058768399978 29.72921628608816),0
73.54549644028484,31.61913844444501,68.12555782083714,POINT (73.54549644028484 31.61913844444501),0
71.88458129682733,32.22954197744042,60.48322404290366,POINT (71.88458129682733 32.22954197744042),0
71.62806629748354,30.258188374615116,87.66742182975307,POINT (71.62806629748354 30.258188374615116),0
73.05728102749056,31.6505838192537,87.61812303174264,POINT (73.05728102749056 31.6505838192537),0
72.03203870925704,32.24016970289326,66.27937617522235,POINT (72.03203870925704 32.24016970289326),0
73.09797806856335,29.098770836625462,99.60210990467068,POINT (73.09797806856335 29.098770836625462),0
72.20411737936654,29.302479336506046,67.49572249219084,POINT (72.20411737936654 29.302479336506046),0
71.82505902272638,29.610196987598194,77.93696878181261,POINT (71.82505902272638 29.610196987598194),0
72.4837467693593,32.233587187823396,59.149389676484205,POINT (72.4837467693593 32.233587187823396),0
73.31554560044621,30.662834067341095,79.59707806775673,POINT (73.31554560044621 30.662834067341095),0
72.99983961036311,30.7026678415327,97.00366567746622,POINT (72.99983961036311 30.7026678415327),0
72.35841325231637,29.695113547308896,80.6856436527897,POINT (72.35841325231637 29.695113547308896),0
73.61463487302454,29.228129024829194,66.97796130536084,POINT (73.61463487302454 29.228129024829194),0
73.73064927345956,31.64642483376995,99.50846298985769,POINT (73.73064927345956 31.64642483376995),0
72.82940887374671,31.340891404965006,58.14881686827569,POINT (72.82940887374671 31.340891404965006),0
73.86804885676631,30.339774314038088,84.31064276119771,POINT (73.86804885676631 30.339774314038088),0
72.50923794948123,31.006196914477773,83.18695210129277,POINT (72.50923794948123 31.006196914477773),0
72.77329964277138,32.183247997067205,65.15805927566862,POINT (72.77329964277138 32.183247997067205),0
73.11809120816574,30.258047771363216,64.48940009386078,POINT (73.11809120816574 30.258047771363216),0
72.60136507015095,29.519788706128413,45.5034207435404,POINT (72.60136507015095 29.519788706128413),0
73.1690548481743,31.325625521785298,79.77458285260572,POINT (73.1690548481743 31.325625521785298),0
71.55233704757536,30.204130841352367,51.868590835551814,POINT (71.55233704757536 30.204130841352367),0
73.44526595066985,32.024875101399545,54.80082263356884,POINT (73.44526595066985 32.024875101399545),0
73.16995150048457,29.531910733269605,56.5091515361028,POINT (73.16995150048457 29.531910733269605),0
71.84908162259862,30.057450645413432,80.48419284095667,POINT (71.84908162259862 30.057450645413432),0
73.77517596782239,29.781319140854343,72.52474209704314,POINT (73.77517596782239 29.781319140854343),0
73.2536721887036,32.33950798731414,76.60362897323043,POINT (73.2536721887036 32.33950798731414),0
72.13974689984434,31.223217584735302,59.229469700680966,POINT (72.13974689984434 31.223217584735302),0
73.9394164631665,30.453435912386354,81.12566324566086,POINT (73.9394164631665 30.453435912386354),0
71.56097604553752,30.454749476017994,92.5064567993507,POINT (71.56097604553752 30.454749476017994),0
73.02612770130538,30.604345694012522,96.15624996614355,POINT (73.02612770130538 30.604345694012522),0
73.63454500286348,30.18936545362978,72.67290412248038,POINT (73.63454500286348 30.18936545362978),0
72.72560134320679,31.246141543141576,60.046676017525336,POINT (72.72560134320679 31.246141543141576),0
72.11253568191165,32.20228955356965,95.43246996991039,POINT (72.11253568191165 32.20228955356965),0
73.60793392286189,32.42569672491947,84.6994915467813,POINT (73.60793392286189 32.42569672491947),0
73.41160940249075,31.690645882509838,68.83645785653839,POINT (73.41160940249075 31.690645882509838),0
72.64230467750762,29.909855398019566,78.68915166155743,POINT (72.64230467750762 29.909855398019566),0
72.22514305971143,29.9697946495163,75.15768244576329,POINT (72.22514305971143 29.9697946495163),0
72.52631604100971,29.837004065041782,88.96336100516987,POINT (72.52631604100971 29.837004065041782),0
73.65098251855876,29.662604432533524,40.45042196799999,POINT (73.65098251855876 29.662604432533524),0
72.34198040144932,31.809694189919252,90.35043197405946,POINT (72.34198040144932 31.809694189919252),0
71.84826935900966,31.73068852072314,46.94225003856577,POINT (71.84826935900966 31.73068852072314),0
72.47659622503069,32.49525969762712,51.55544939385459,POINT (72.47659622503069 32.49525969762712),0
71.88729310211376,30.532268613685275,77.18011155819168,POINT (71.88729310211376 30.532268613685275),0
73.83152035290348,32.43461736723667,44.17843819548368,POINT (73.83152035290348 32.43461736723667),0
71.84744180330037,31.786604826808833,56.23792913625162,POINT (71.84744180330037 31.786604826808833),0
73.71158325252787,31.35267849921968,46.71068814284063,POINT (73.71158325252787 31.35267849921968),0
73.58099309517031,29.692116535085532,65.40972368077922,POINT (73.58099309517031 29.692116535085532),0
72.88125358168409,30.79806187882958,81.16977493690902,POINT (72.88125358168409 30.79806187882958),0
73.13210609023366,32.47287040104569,99.96531455345126,POINT (73.13210609023366 32.47287040104569),0
72.79208266897855,29.415443207358283,83.67059793812311,POINT (72.79208266897855 29.415443207358283),0
73.9407535392286,30.176106488066093,67.67253315025442,POINT (73.9407535392286 30.176106488066093),0
72.56324320433937,29.26619303980003,80.33586587340669,POINT (72.56324320433937 29.26619303980003),0
72.3849308868909,31.775443095006253,89.92720451691916,POINT (72.3849308868909 31.775443095006253),0
73.55279204334822,30.511356053917755,59.292740934453974,POINT (73.55279204334822 30.511356053917755),0
73.37205666604896,31.822916718913227,69.47544678348197,POINT (73.37205666604896 31.822916718913227),0
73.7320054247626,29.581499135801415,92.74412677953761,POINT (73.7320054247626 29.581499135801415),0
71.74285370149782,29.614283857236387,72.03040079643762,POINT (71.74285370149782 29.614283857236387),0
71.67152612654779,29.27092468938312,40.03112464994233,POINT (71.67152612654779 29.27092468938312),0
72.59204638259688,31.73167027371334,42.09030101679494,POINT (72.59204638259688 31.73167027371334),0
73.13103498573878,31.89702333780352,50.08005091467227,POINT (73.13103498573878 31.89702333780352),0
71.86957188211423,32.02545659916977,89.38747659700569,POINT (71.86957188211423 32.02545659916977),0
72.84819864859541,31.883634308501108,45.565364645469685,POINT (72.84819864859541 31.883634308501108),0
72.48762586877513,31.606125648522237,55.4471175594378,POINT (72.48762586877513 31.606125648522237),0
73.38081297042615,30.809695280228723,85.015959276894,POINT (73.38081297042615 30.809695280228723),0
72.66284037609189,30.3451226862502,53.15135298871794,POINT (72.66284037609189 30.3451226862502),0
72.0231148362218,31.652807322318946,47.13462088203763,POINT (72.0231148362218 31.652807322318946),0
71.71761194587693,29.691894892496943,50.52079068723531,POINT (71.71761194587693 29.691894892496943),0
73.55747662652601,30.44944893008594,99.42330744162894,POINT (73.55747662652601 30.44944893008594),0
71.84547929944537,31.3188826197722,66.92377043207503,POINT (71.84547929944537 31.3188826197722),0
72.48372376903589,32.07414954299527,98.53573874970398,POINT (72.48372376903589 32.07414954299527),0
73.68165596110035,29.746472244898673,53.24787527253604,POINT (73.68165596110035 29.746472244898673),0
73.14056040222127,30.076414838162762,84.08350784683479,POINT (73.14056040222127 30.076414838162762),0
72.91678594442087,30.969003082660635,89.71281549032715,POINT (72.91678594442087 30.969003082660635),0
73.27648979826972,29.18150625865227,42.96754822876094,POINT (73.27648979826972 29.18150625865227),0
73.00448989733022,30.7483774050039,55.611079320579485,POINT (73.00448989733022 30.7483774050039),0
72.54796559393775,31.674692067592197,89.5966890794758,POINT (72.54796559393775 31.674692067592197),0
72.90381277745355,30.40466309718995,56.241805689706425,POINT (72.90381277745355 30.40466309718995),0
72.80570850304005,30.163912924647832,73.84570822283337,POINT (72.80570850304005 30.163912924647832),0
73.19192434674406,29.31617063794531,40.06404790136484,POINT (73.19192434674406 29.31617063794531),0
72.03284373854649,32.140379146873094,78.77744579371355,POINT (72.03284373854649 32.140379146873094),0
71.93221303843481,32.1258988722529,68.1973564172404,POINT (71.93221303843481 32.1258988722529),0
72.69132502466994,32.280256040754,43.5692015310004,POINT (72.69132502466994 32.280256040754),0
72.04008497347328,31.087853024584966,51.729190574920246,POINT (72.04008497347328 31.087853024584966),0
73.19909941498555,29.820762023577814,45.94941823592886,POINT (73.19909941498555 29.820762023577814),0
72.01963495846354,30.532042596236888,50.56829795038479,POINT (72.01963495846354 30.532042596236888),0
71.83919129420867,32.023686978308994,59.22383221583847,POINT (71.83919129420867 32.023686978308994),0
72.40345368154956,29.279322353030636,61.44217741012325,POINT (72.40345368154956 29.279322353030636),0
72.16395871459466,31.172104643074892,52.3234178603444,POINT (72.16395871459466 31.172104643074892),0
73.72036017084484,32.260226477376854,45.989863430607414,POINT (73.72036017084484 32.260226477376854),0
71.77107777889628,29.48405936016417,77.17415537861872,POINT (71.77107777889628 29.48405936016417),0
71.80743453466722,31.99675656005607,85.25629089627355,POINT (71.80743453466722 31.99675656005607),0
73.5492429101621,30.884292942207136,99.8006326911492,POINT (73.5492429101621 30.884292942207136),0
